epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
98,4428.49,0.90338,0.77127,1.22231,0.74643,0.75951,0.79196,0.4253,1.2449,1.08318,1.74889,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985,0.0155955,0.0051985
99,4472.96,0.90286,0.77069,1.21836,0.7521,0.755,0.79193,0.42742,1.23982,1.07311,1.73866,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
100,4518.38,0.90615,0.77165,1.22322,0.75437,0.75404,0.79323,0.42668,1.24555,1.0733,1.7454,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995,0.0152985,0.0050995
101,4562.63,0.8951,0.76498,1.21368,0.75325,0.75276,0.7907,0.42534,1.24046,1.07162,1.7391,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,4608.16,0.89212,0.75893,1.20357,0.76016,0.74722,0.79175,0.42355,1.25139,1.06745,1.75221,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005,0.0150015,0.0050005
103,4652.41,0.89014,0.75725,1.20354,0.74836,0.75503,0.7888,0.42128,1.25949,1.06689,1.76259,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
104,4697.94,0.8867,0.75225,1.19863,0.7524,0.75415,0.79172,0.42289,1.25763,1.0814,1.7573,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015,0.0147045,0.0049015
105,4743.12,0.88644,0.7529,1.20123,0.74909,0.76055,0.78784,0.42016,1.26273,1.0711,1.77174,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
106,4787.73,0.8872,0.75239,1.20021,0.7563,0.75135,0.7899,0.42299,1.25644,1.07521,1.7603,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025,0.0144075,0.0048025
107,4832.15,0.88576,0.75459,1.20487,0.7563,0.75103,0.79037,0.42329,1.25796,1.07071,1.77111,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
108,4877.57,0.88609,0.74864,1.20321,0.75955,0.7544,0.79011,0.42219,1.26311,1.06457,1.78493,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035,0.0141105,0.0047035
109,4921.88,0.87664,0.74061,1.19346,0.75688,0.74833,0.78757,0.41986,1.26828,1.06912,1.79611,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
110,4967.35,0.87463,0.74269,1.19489,0.75722,0.75181,0.7897,0.42191,1.26694,1.06663,1.79126,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,5011.73,0.87328,0.73662,1.18865,0.75938,0.74833,0.78856,0.42115,1.26347,1.06276,1.77993,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,5057.31,0.8728,0.73583,1.18745,0.756,0.74707,0.78637,0.41922,1.26367,1.06995,1.77165,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,5101.44,0.87046,0.73066,1.18897,0.75414,0.75436,0.78824,0.42026,1.26411,1.0605,1.77881,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,5146.99,0.8683,0.7332,1.18472,0.74684,0.75833,0.78614,0.41975,1.26663,1.06843,1.77094,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
