,epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,138.0,857.6075,1.0266225000000002,0.7624,1.011985,0.724055,0.7696325,0.7829550000000001,0.3780725,1.2930725,0.949785,1.2734874999999999,0.0006437,0.0006437,0.0006437
138,139.0,863.8505,1.0173125,0.747285,1.0093025,0.73803,0.7612125000000001,0.7933375,0.38855,1.283375,0.95288,1.2680475000000002,0.0006338,0.0006338,0.0006338
139,140.0,869.98775,1.01443,0.7512475000000001,1.01298,0.72325,0.7717325,0.786325,0.373885,1.296865,0.9801825,1.2802,0.0006239,0.0006239,0.0006239
140,141.0,876.261,1.0154625,0.7521525,1.013215,0.737825,0.761865,0.79541,0.3936225,1.27657,0.9381375000000001,1.2626175,0.000614,0.000614,0.000614
141,142.0,882.47575,1.00721,0.74951,1.0051175,0.7375175,0.75852,0.79135,0.3875075,1.2705799999999998,0.9453975,1.2608450000000002,0.0006041,0.0006041,0.0006041
142,143.0,888.7335,1.0197325,0.75496,1.016775,0.7247975,0.762575,0.7831275,0.3683,1.311095,0.938825,1.28348,0.0005942,0.0005942,0.0005942
143,144.0,894.88775,1.0005549999999999,0.7431025,1.005075,0.7331775,0.7775675,0.7967275,0.39937500000000004,1.26063,0.93521,1.244545,0.0005843,0.0005843,0.0005843
144,145.0,901.04675,0.9999775,0.7441125,1.0141425,0.7200375,0.77484,0.7839375,0.379315,1.2818999999999998,0.9370775,1.2689225,0.0005744,0.0005744,0.0005744
145,146.0,907.15375,0.9955525000000001,0.7426725,1.0107624999999998,0.7245925,0.7703125,0.7868075,0.3821275,1.2867775,0.9433925,1.266015,0.0005645,0.0005645,0.0005645
146,147.0,913.84,1.012365,0.7537849999999999,1.0091700000000001,0.73342,0.768255,0.7889299999999999,0.382115,1.27769,0.946425,1.26158,0.0005546,0.0005546,0.0005546
147,148.0,919.9985,0.996405,0.73882,1.00305,0.727735,0.7624949999999999,0.779825,0.37698,1.283995,0.95093,1.26802,0.0005447,0.0005447,0.0005447
148,149.0,922.306,1.01355,0.74709,1.00424,0.73393,0.74957,0.77725,0.37735,1.29614,0.94847,1.26865,0.0005348,0.0005348,0.0005348
149,150.0,928.448,0.9997,0.74338,1.00488,0.74176,0.75528,0.78183,0.36935,1.31254,0.94838,1.28358,0.0005249,0.0005249,0.0005249
150,151.0,934.636,1.0009,0.74318,1.00428,0.72465,0.77256,0.78551,0.38133,1.28017,0.96222,1.26371,0.000515,0.000515,0.000515
