epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
130,7358.4,0.87327,0.69819,0.00723,0.74347,0.73042,0.74563,0.39672,1.28202,1.34101,0.01988,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,7414.21,0.87038,0.70421,0.0072,0.75887,0.72312,0.74723,0.39818,1.28542,1.344,0.01997,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,7470.82,0.86982,0.70067,0.00727,0.75668,0.72677,0.74927,0.3978,1.28852,1.34565,0.01997,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,7527.6,0.86759,0.69627,0.00715,0.75175,0.7282,0.74681,0.39677,1.29149,1.35156,0.02003,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,7583.61,0.86907,0.70062,0.00718,0.75587,0.72518,0.74835,0.3975,1.29379,1.34235,0.02012,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,7640.62,0.86395,0.69358,0.00705,0.75065,0.72994,0.74736,0.39755,1.29264,1.3481,0.02008,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,7696.38,0.86747,0.70538,0.00716,0.74786,0.73328,0.74489,0.39633,1.29428,1.35297,0.0201,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,7753.51,0.86199,0.69085,0.0071,0.74939,0.73262,0.74608,0.39688,1.29738,1.34998,0.02016,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,7810.39,0.85954,0.68531,0.00705,0.74608,0.73676,0.74557,0.3966,1.29671,1.35302,0.0201,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,7866.06,0.85978,0.69316,0.00703,0.74212,0.7412,0.74565,0.39617,1.29958,1.35158,0.02014,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,7923.29,0.85724,0.68235,0.00698,0.74164,0.73972,0.74515,0.39685,1.30145,1.35243,0.02018,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,7979.59,0.8465,0.67768,0.00699,0.73715,0.73914,0.74557,0.39697,1.29993,1.36526,0.02017,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
